# StartTime = 06/20/2023 02:54:05.6065 PM
# FuelCalculationMethod = MassAirFlow
Time (sec), Instant fuel economy (MPG), Total fuel economy (MPG), Fuel rate (gal/hr), Instant CO2 rate (lb/mile), Total CO2 (lbs), CO2 flow (lb/min), Engine RPM (RPM), Mass air flow rate (lb/min), Absolute load value (%), Mass air flow rate (lb/min).1, Engine Power (hp), Calculated load value (%), Time since engine start (sec), Ambient air temperature (°F), Intake manifold absolute pressure (inHg), Fuel system 1 status, Trip Distance (miles), Trip Fuel (gal), Trip Fuel Economy (MPG), Trip Duration (min), Ambient Temperature Sensor (°F), Blower Motor Speed Level, Compressor Speed (RPM), Compressor Target Speed (RPM), Room Temperature Sensor (°F), Engine Speed (RPM), Initial Intake Air Temperature (°F), Intake Air (°F), Hybrid battery pack remaining life (%), Traction Battery Pack Performance Retention Rate (%), Boost (psi), Acceleration (ft/s²), Vehicle Speed (MPH), Adjusted Ambient Temperature (°F), Motor Actual Current (A), Motor Power Supply Voltage (V), Battery Voltage (V), Aircon Consumption Power (kW), Battery Block Max Voltage (V), Cooling Fan 0 (%), Status of the Aircon Gate Status / OFF or ON, Battery Voltage (V).1, Status of the Engine Condition/ Stop or Run, Engine fuel rate (gal/hr), Driver's demand engine - percent torque (%), Actual engine - percent torque (%), Status of the Remote A/C Power Supply Request/ OFF or ON, Fuel injection timing (deg), Enhanced Hybrid/EV Charging State, Engine Torque (lb•ft), Set Temperature (Driver Side) (°F), Solar Sensor (Driver Side), Solar Ventilation Switch, Fuel Input (gal), Vehicle Load (%), Calculate Load (%), Total Weight Information (lbs)
11.55,9.107658,37.7946,0.8869267,2.151578,96.04733,0.2896678,1540.5,1.324323,40.78431,2.097232,12.16075,88.23529,162,82.4,0.0,4,0.01372071,0.001277602,10.73943,0.1906406,82.67,13,0,2415,83.75,934.25,127.625,113.0,61.96078,0,-1.450377,-0.596824,7.953551,81.968,0.01,27.048,14.394,0.75,16.82983,50.5,1,14.2,0,0,0,0,0,0,0,41.46033,92.3,44,0,11.62357,12.94118,31.76471,0
12.546,9.107658,37.7946,0.8869267,2.151578,96.04733,0.2896678,1540.5,1.324323,40.78431,2.097232,12.16075,88.23529,162,82.4,0.0,4,0.01372071,0.001277602,10.73943,0.1906406,82.67,13,0,2415,83.75,934.25,127.625,113.0,61.96078,0,-1.450377,-0.596824,7.953551,81.968,0.01,27.048,14.394,0.75,16.82983,50.5,1,14.2,0,0,0,0,0,0,0,41.46033,92.3,44,0,11.62357,12.94118,31.76471,0
13.742,9.107658,37.7946,0.8869267,2.151578,96.04733,0.2896678,1540.5,1.324323,40.78431,2.097232,12.16075,88.23529,162,82.4,0.0,4,0.01372071,0.001277602,10.73943,0.1906406,82.67,13,0,2415,83.75,934.25,127.625,113.0,61.96078,0,-1.450377,-0.596824,7.953551,81.968,0.01,27.048,14.394,0.75,16.82983,50.5,1,14.2,0,0,0,0,0,0,0,41.46033,92.3,44,0,11.62357,12.94118,31.76471,0
14.548,9.107658,37.7946,0.8869267,2.151578,96.04733,0.2896678,1540.5,1.324323,40.78431,2.097232,12.16075,88.23529,162,82.4,0.0,4,0.01372071,0.001277602,10.73943,0.1906406,82.67,13,0,2415,83.75,934.25,127.625,113.0,61.96078,0,-1.450377,-0.596824,7.953551,81.968,0.01,27.048,14.394,0.75,16.82983,50.5,1,14.2,0,0,0,0,0,0,0,41.46033,92.3,44,0,11.62357,12.94118,31.76471,0
15.557,14.71799,37.79344,0.1688739,1.33142,96.05218,0.05515375,0.0,0.218295,0.0,0.0,2.315449,0.0,162,82.4,2.674123,1,0.01737319,0.001524678,11.39466,0.2574295,82.67,13,2512,2544,83.75,0.0,127.625,114.8,61.96078,0,-0.4351132,-0.8636934,0.0,81.968,0.08,27.048,14.453,0.8,16.28906,46.0,1,14.3,0,0,0,0,0,0,0,0.0,92.3,44,0,11.62357,0.0,0.0,0
16.557,14.71799,37.79344,0.1688739,1.33142,96.05218,0.05515375,0.0,0.218295,0.0,0.0,2.315449,0.0,162,82.4,2.674123,1,0.01737319,0.001524678,11.39466,0.2574295,82.67,13,2512,2544,83.75,0.0,127.625,114.8,61.96078,0,-0.4351132,-0.8636934,0.0,81.968,0.08,27.048,14.453,0.8,16.28906,46.0,1,14.3,0,0,0,0,0,0,0,0.0,92.3,44,0,11.62357,0.0,0.0,0
17.556,14.71799,37.79344,0.1688739,1.33142,96.05218,0.05515375,0.0,0.218295,0.0,0.0,2.315449,0.0,162,82.4,2.674123,1,0.01737319,0.001524678,11.39466,0.2574295,82.67,13,2512,2544,83.75,0.0,127.625,114.8,61.96078,0,-0.4351132,-0.8636934,0.0,81.968,0.08,27.048,14.453,0.8,16.28906,46.0,1,14.3,0,0,0,0,0,0,0,0.0,92.3,44,0,11.62357,0.0,0.0,0
18.543,14.71799,37.79344,0.1688739,1.33142,96.05218,0.05515375,0.0,0.218295,0.0,0.0,2.315449,0.0,162,82.4,2.674123,1,0.01737319,0.001524678,11.39466,0.2574295,82.67,13,2512,2544,83.75,0.0,127.625,114.8,61.96078,0,-0.4351132,-0.8636934,0.0,81.968,0.08,27.048,14.453,0.8,16.28906,46.0,1,14.3,0,0,0,0,0,0,0,0.0,92.3,44,0,11.62357,0.0,0.0,0
19.554,0.0,37.79326,0.02152822,0.0,96.05264,0.007031059,0.0,0.027783,0.0,0.0,0.2951759,0.0,162,82.4,0.0,1,0.01737319,0.001548067,11.22251,0.3242226,83.3,13,2551,2558,83.75,988.25,127.625,118.4,61.96078,0,-0.1450377,-1.241186,6.362841,81.968,-0.07,27.097,14.375,0.8,15.18921,55.5,1,14.2,0,0,0,0,0,0,0,0.0,92.3,44,0,11.62357,34.11765,89.01961,0
20.552,0.0,37.79326,0.02152822,0.0,96.05264,0.007031059,0.0,0.027783,0.0,0.0,0.2951759,0.0,162,82.4,0.0,1,0.01737319,0.001548067,11.22251,0.3242226,83.3,13,2551,2558,83.75,988.25,127.625,118.4,61.96078,0,-0.1450377,-1.241186,6.362841,81.968,-0.07,27.097,14.375,0.8,15.18921,55.5,1,14.2,0,0,0,0,0,0,0,0.0,92.3,44,0,11.62357,34.11765,89.01961,0
21.553,0.0,37.79326,0.02152822,0.0,96.05264,0.007031059,0.0,0.027783,0.0,0.0,0.2951759,0.0,162,82.4,0.0,1,0.01737319,0.001548067,11.22251,0.3242226,83.3,13,2551,2558,83.75,988.25,127.625,118.4,61.96078,0,-0.1450377,-1.241186,6.362841,81.968,-0.07,27.097,14.375,0.8,15.18921,55.5,1,14.2,0,0,0,0,0,0,0,0.0,92.3,44,0,11.62357,34.11765,89.01961,0
22.552,0.0,37.79326,0.02152822,0.0,96.05264,0.007031059,0.0,0.027783,0.0,0.0,0.2951759,0.0,162,82.4,0.0,1,0.01737319,0.001548067,11.22251,0.3242226,83.3,13,2551,2558,83.75,988.25,127.625,118.4,61.96078,0,-0.1450377,-1.241186,6.362841,81.968,-0.07,27.097,14.375,0.8,15.18921,55.5,1,14.2,0,0,0,0,0,0,0,0.0,92.3,44,0,11.62357,34.11765,89.01961,0
23.554,4.951526,37.77755,2.133344,3.957535,96.0986,0.6967444,2365.5,2.753163,48.62745,3.035305,29.25052,86.66666,162,82.4,0.0,2,0.02898859,0.003894442,7.44358,0.3805804,83.3,13,2578,2610,83.75,2409.25,127.625,109.4,61.96078,0,-2.175566,1.490901,16.70246,81.968,-0.13,27.048,14.375,0.85,16.06934,67.0,1,14.2,0,0,0,0,0,0,0,64.94485,92.3,43,0,11.62357,47.05882,92.15686,0
24.556,4.951526,37.77755,2.133344,3.957535,96.0986,0.6967444,2365.5,2.753163,48.62745,3.035305,29.25052,86.66666,162,82.4,0.0,2,0.02898859,0.003894442,7.44358,0.3805804,83.3,13,2578,2610,83.75,2409.25,127.625,109.4,61.96078,0,-2.175566,1.490901,16.70246,81.968,-0.13,27.048,14.375,0.85,16.06934,67.0,1,14.2,0,0,0,0,0,0,0,64.94485,92.3,43,0,11.62357,47.05882,92.15686,0
25.554,4.951526,37.77755,2.133344,3.957535,96.0986,0.6967444,2365.5,2.753163,48.62745,3.035305,29.25052,86.66666,162,82.4,0.0,2,0.02898859,0.003894442,7.44358,0.3805804,83.3,13,2578,2610,83.75,2409.25,127.625,109.4,61.96078,0,-2.175566,1.490901,16.70246,81.968,-0.13,27.048,14.375,0.85,16.06934,67.0,1,14.2,0,0,0,0,0,0,0,64.94485,92.3,43,0,11.62357,47.05882,92.15686,0
26.553,9.398606,37.76609,2.11562,2.084972,96.13743,0.6909556,2855.25,3.16197,48.62745,3.969118,29.0075,90.98039,162,82.4,24.98806,2,0.04761257,0.005875899,8.103027,0.435759,83.3,13,2618,2649,83.75,2844.5,127.625,109.4,61.96078,0,-1.30534,3.983958,23.86065,81.968,0.05,27.048,14.375,0.85,17.02881,70.0,1,14.3,0,0,0,0,0,0,0,53.35809,92.3,43,0,11.62357,52.54902,83.13725,0
27.552,9.398606,37.76609,2.11562,2.084972,96.13743,0.6909556,2855.25,3.16197,48.62745,3.969118,29.0075,90.98039,162,82.4,24.98806,2,0.04761257,0.005875899,8.103027,0.435759,83.3,13,2618,2649,83.75,2844.5,127.625,109.4,61.96078,0,-1.30534,3.983958,23.86065,81.968,0.05,27.048,14.375,0.85,17.02881,70.0,1,14.3,0,0,0,0,0,0,0,53.35809,92.3,43,0,11.62357,52.54902,83.13725,0
28.551,9.398606,37.76609,2.11562,2.084972,96.13743,0.6909556,2855.25,3.16197,48.62745,3.969118,29.0075,90.98039,162,82.4,24.98806,2,0.04761257,0.005875899,8.103027,0.435759,83.3,13,2618,2649,83.75,2844.5,127.625,109.4,61.96078,0,-1.30534,3.983958,23.86065,81.968,0.05,27.048,14.375,0.85,17.02881,70.0,1,14.3,0,0,0,0,0,0,0,53.35809,92.3,43,0,11.62357,52.54902,83.13725,0
29.561,9.398606,37.76609,2.11562,2.084972,96.13743,0.6909556,2855.25,3.16197,48.62745,3.969118,29.0075,90.98039,162,82.4,24.98806,2,0.04761257,0.005875899,8.103027,0.435759,83.3,13,2618,2649,83.75,2844.5,127.625,109.4,61.96078,0,-1.30534,3.983958,23.86065,81.968,0.05,27.048,14.375,0.85,17.02881,70.0,1,14.3,0,0,0,0,0,0,0,53.35809,92.3,43,0,11.62357,52.54902,83.13725,0
30.557,17.59921,37.7608,1.412271,1.11345,96.16275,0.4612437,2021.75,2.106216,43.92157,2.842397,19.3638,92.54902,162,82.4,13.78975,2,0.07045338,0.00716832,9.828436,0.5046751,83.3,13,2662,2714,83.75,2119.5,127.625,109.4,61.96078,0,-1.160302,3.128969,26.24672,81.968,0.91,27.048,14.394,0.85,15.87891,70.0,1,14.2,0,0,0,0,0,0,0,50.30339,92.3,43,0,11.62357,42.35294,91.37255,0
31.563,17.59921,37.7608,1.412271,1.11345,96.16275,0.4612437,2021.75,2.106216,43.92157,2.842397,19.3638,92.54902,162,82.4,13.78975,2,0.07045338,0.00716832,9.828436,0.5046751,83.3,13,2662,2714,83.75,2119.5,127.625,109.4,61.96078,0,-1.160302,3.128969,26.24672,81.968,0.91,27.048,14.394,0.85,15.87891,70.0,1,14.2,0,0,0,0,0,0,0,50.30339,92.3,43,0,11.62357,42.35294,91.37255,0
32.558,17.59921,37.7608,1.412271,1.11345,96.16275,0.4612437,2021.75,2.106216,43.92157,2.842397,19.3638,92.54902,162,82.4,13.78975,2,0.07045338,0.00716832,9.828436,0.5046751,83.3,13,2662,2714,83.75,2119.5,127.625,109.4,61.96078,0,-1.160302,3.128969,26.24672,81.968,0.91,27.048,14.394,0.85,15.87891,70.0,1,14.2,0,0,0,0,0,0,0,50.30339,92.3,43,0,11.62357,42.35294,91.37255,0
33.556,17.59921,37.7608,1.412271,1.11345,96.16275,0.4612437,2021.75,2.106216,43.92157,2.842397,19.3638,92.54902,162,82.4,13.78975,2,0.07045338,0.00716832,9.828436,0.5046751,83.3,13,2662,2714,83.75,2119.5,127.625,109.4,61.96078,0,-1.160302,3.128969,26.24672,81.968,0.91,27.048,14.394,0.85,15.87891,70.0,1,14.2,0,0,0,0,0,0,0,50.30339,92.3,43,0,11.62357,42.35294,91.37255,0
34.557,17.59921,37.7608,1.412271,1.11345,96.16275,0.4612437,2021.75,2.106216,43.92157,2.842397,19.3638,92.54902,162,82.4,13.78975,2,0.07045338,0.00716832,9.828436,0.5046751,83.3,13,2662,2714,83.75,2119.5,127.625,109.4,61.96078,0,-1.160302,3.128969,26.24672,81.968,0.91,27.048,14.394,0.85,15.87891,70.0,1,14.2,0,0,0,0,0,0,0,50.30339,92.3,43,0,11.62357,42.35294,91.37255,0
35.556,12.49133,37.74704,2.288233,1.568755,96.21505,0.7473307,2763.25,3.419955,49.80392,3.928529,31.37422,91.37255,162,82.4,31.62209,2,0.1036853,0.009837833,10.53944,0.579278,83.3,13,2737,2776,83.75,2070.25,127.625,109.4,61.96078,0,-1.015264,1.755108,31.01885,81.968,0.09,27.048,14.394,0.85,16.36963,70.5,1,14.3,0,0,0,0,0,0,0,59.63303,92.3,44,0,11.62357,45.4902,92.54902,0
36.558,12.49133,37.74704,2.288233,1.568755,96.21505,0.7473307,2763.25,3.419955,49.80392,3.928529,31.37422,91.37255,162,82.4,31.62209,2,0.1036853,0.009837833,10.53944,0.579278,83.3,13,2737,2776,83.75,2070.25,127.625,109.4,61.96078,0,-1.015264,1.755108,31.01885,81.968,0.09,27.048,14.394,0.85,16.36963,70.5,1,14.3,0,0,0,0,0,0,0,59.63303,92.3,44,0,11.62357,45.4902,92.54902,0
37.559,12.49133,37.74704,2.288233,1.568755,96.21505,0.7473307,2763.25,3.419955,49.80392,3.928529,31.37422,91.37255,162,82.4,31.62209,2,0.1036853,0.009837833,10.53944,0.579278,83.3,13,2737,2776,83.75,2070.25,127.625,109.4,61.96078,0,-1.015264,1.755108,31.01885,81.968,0.09,27.048,14.394,0.85,16.36963,70.5,1,14.3,0,0,0,0,0,0,0,59.63303,92.3,44,0,11.62357,45.4902,92.54902,0
38.559,12.49133,37.74704,2.288233,1.568755,96.21505,0.7473307,2763.25,3.419955,49.80392,3.928529,31.37422,91.37255,162,82.4,31.62209,2,0.1036853,0.009837833,10.53944,0.579278,83.3,13,2737,2776,83.75,2070.25,127.625,109.4,61.96078,0,-1.015264,1.755108,31.01885,81.968,0.09,27.048,14.394,0.85,16.36963,70.5,1,14.3,0,0,0,0,0,0,0,59.63303,92.3,44,0,11.62357,45.4902,92.54902,0
39.557,29.43061,37.74481,1.055655,0.6658317,96.24083,0.3447739,1516.25,1.57437,43.92157,2.155662,14.4742,91.76471,162,82.4,10.65085,2,0.1424188,0.01115372,12.76873,0.6507118,83.3,13,2793,2826,83.75,2211.5,127.625,109.4,61.96078,0,-1.015264,1.059324,31.81421,81.968,-2.81,27.048,14.375,0.9,15.96924,70.5,1,14.2,0,0,0,0,0,0,0,50.13693,92.3,44,0,11.62357,42.7451,90.98039,0
40.556,29.43061,37.74481,1.055655,0.6658317,96.24083,0.3447739,1516.25,1.57437,43.92157,2.155662,14.4742,91.76471,162,82.4,10.65085,2,0.1424188,0.01115372,12.76873,0.6507118,83.3,13,2793,2826,83.75,2211.5,127.625,109.4,61.96078,0,-1.015264,1.059324,31.81421,81.968,-2.81,27.048,14.375,0.9,15.96924,70.5,1,14.2,0,0,0,0,0,0,0,50.13693,92.3,44,0,11.62357,42.7451,90.98039,0
41.558,29.43061,37.74481,1.055655,0.6658317,96.24083,0.3447739,1516.25,1.57437,43.92157,2.155662,14.4742,91.76471,162,82.4,10.65085,2,0.1424188,0.01115372,12.76873,0.6507118,83.3,13,2793,2826,83.75,2211.5,127.625,109.4,61.96078,0,-1.015264,1.059324,31.81421,81.968,-2.81,27.048,14.375,0.9,15.96924,70.5,1,14.2,0,0,0,0,0,0,0,50.13693,92.3,44,0,11.62357,42.7451,90.98039,0
42.554,29.43061,37.74481,1.055655,0.6658317,96.24083,0.3447739,1516.25,1.57437,43.92157,2.155662,14.4742,91.76471,162,82.4,10.65085,2,0.1424188,0.01115372,12.76873,0.6507118,83.3,13,2793,2826,83.75,2211.5,127.625,109.4,61.96078,0,-1.015264,1.059324,31.81421,81.968,-2.81,27.048,14.375,0.9,15.96924,70.5,1,14.2,0,0,0,0,0,0,0,50.13693,92.3,44,0,11.62357,42.7451,90.98039,0
43.556,16.4473,37.73454,2.002315,1.191432,96.2873,0.6539505,2610.75,2.992626,48.23529,3.711719,27.45396,91.37255,162,82.4,36.896,2,0.1814297,0.01352553,13.41386,0.7197302,83.3,13,2831,2861,83.75,1554.5,127.625,109.4,61.96078,0,-1.015264,0.7266728,34.20027,81.968,0.02,27.048,14.394,0.95,15.60913,70.5,1,14.2,0,0,0,0,0,0,0,55.22984,92.3,43,0,11.62357,47.05882,90.58823,0
44.557,16.4473,37.73454,2.002315,1.191432,96.2873,0.6539505,2610.75,2.992626,48.23529,3.711719,27.45396,91.37255,162,82.4,36.896,2,0.1814297,0.01352553,13.41386,0.7197302,83.3,13,2831,2861,83.75,1554.5,127.625,109.4,61.96078,0,-1.015264,0.7266728,34.20027,81.968,0.02,27.048,14.394,0.95,15.60913,70.5,1,14.2,0,0,0,0,0,0,0,55.22984,92.3,43,0,11.62357,47.05882,90.58823,0
45.565,16.4473,37.73454,2.002315,1.191432,96.2873,0.6539505,2610.75,2.992626,48.23529,3.711719,27.45396,91.37255,162,82.4,36.896,2,0.1814297,0.01352553,13.41386,0.7197302,83.3,13,2831,2861,83.75,1554.5,127.625,109.4,61.96078,0,-1.015264,0.7266728,34.20027,81.968,0.02,27.048,14.394,0.95,15.60913,70.5,1,14.2,0,0,0,0,0,0,0,55.22984,92.3,43,0,11.62357,47.05882,90.58823,0
46.561,16.4473,37.73454,2.002315,1.191432,96.2873,0.6539505,2610.75,2.992626,48.23529,3.711719,27.45396,91.37255,162,82.4,36.896,2,0.1814297,0.01352553,13.41386,0.7197302,83.3,13,2831,2861,83.75,1554.5,127.625,109.4,61.96078,0,-1.015264,0.7266728,34.20027,81.968,0.02,27.048,14.394,0.95,15.60913,70.5,1,14.2,0,0,0,0,0,0,0,55.22984,92.3,43,0,11.62357,47.05882,90.58823,0
47.558,18.10466,37.72551,1.956301,1.082364,96.33157,0.6389225,2600.0,2.922507,47.84314,3.696435,26.82306,91.37255,203,82.4,20.92608,2,0.2223408,0.01578533,14.08528,0.7896681,83.3,13,2873,2889,83.75,2670.25,127.625,107.6,60.78431,0,-1.015264,0.7588856,36.58633,81.968,0.23,27.048,14.375,0.95,16.1499,70.5,1,14.2,0,0,0,0,0,0,0,54.18375,92.3,43,0,11.62357,48.62745,91.37255,0
48.556,18.10466,37.72551,1.956301,1.082364,96.33157,0.6389225,2600.0,2.922507,47.84314,3.696435,26.82306,91.37255,203,82.4,20.92608,2,0.2223408,0.01578533,14.08528,0.7896681,83.3,13,2873,2889,83.75,2670.25,127.625,107.6,60.78431,0,-1.015264,0.7588856,36.58633,81.968,0.23,27.048,14.375,0.95,16.1499,70.5,1,14.2,0,0,0,0,0,0,0,54.18375,92.3,43,0,11.62357,48.62745,91.37255,0
49.557,18.10466,37.72551,1.956301,1.082364,96.33157,0.6389225,2600.0,2.922507,47.84314,3.696435,26.82306,91.37255,203,82.4,20.92608,2,0.2223408,0.01578533,14.08528,0.7896681,83.3,13,2873,2889,83.75,2670.25,127.625,107.6,60.78431,0,-1.015264,0.7588856,36.58633,81.968,0.23,27.048,14.375,0.95,16.1499,70.5,1,14.2,0,0,0,0,0,0,0,54.18375,92.3,43,0,11.62357,48.62745,91.37255,0
50.558,18.10466,37.72551,1.956301,1.082364,96.33157,0.6389225,2600.0,2.922507,47.84314,3.696435,26.82306,91.37255,203,82.4,20.92608,2,0.2223408,0.01578533,14.08528,0.7896681,83.3,13,2873,2889,83.75,2670.25,127.625,107.6,60.78431,0,-1.015264,0.7588856,36.58633,81.968,0.23,27.048,14.375,0.95,16.1499,70.5,1,14.2,0,0,0,0,0,0,0,54.18375,92.3,43,0,11.62357,48.62745,91.37255,0
51.559,18.12625,37.71588,2.091091,1.081075,96.37895,0.6829447,2722.5,3.124926,49.01961,3.870594,28.67119,90.98039,203,82.4,22.46798,2,0.2661687,0.01820333,14.62198,0.8559599,83.3,13,2893,2914,83.75,2647.5,127.625,105.8,60.78431,0,-1.015264,0.8761878,38.9724,81.968,1.51,27.048,14.375,0.95,16.0498,70.5,1,14.3,0,0,0,0,0,0,0,55.31104,92.3,43,0,11.22731,47.05882,89.80392,0
